timestamp,status,facility_pool_pct,k,L,U,cost_S_L,cost_S_U,final_cost_S_I,theoretical_bound,cost_as_pct_of_bound,min_cluster_size,max_cluster_size,lower_bound_violated,num_lb_violations,upper_bound_violation_factor,all_clients_assigned
2025-08-29T03:26:49.113023,SUCCESS,0.05,50,452,1130,22173.553390884535,28045.02839353681,31894.706939645916,240662.30553652675,13.252888468985876,478,1130,0,0,1.0,1
2025-08-29T03:26:50.980111,SUCCESS,0.05,50,452,1356,22807.740335972543,22147.81421680981,26363.778000938117,200650.18018961375,13.1391748445102,452,1613,0,0,1.1895280235988202,1
2025-08-29T03:26:53.022039,SUCCESS,0.05,50,678,994,23913.698069440128,37544.71666069666,39335.95579852488,310640.4127637568,12.662858463441465,678,1312,0,0,1.3199195171026157,1
2025-08-29T03:26:55.041983,SUCCESS,0.05,50,678,1130,22633.52832778413,24529.255630193966,26832.707169563888,216971.84606692602,12.366907345797856,678,1379,0,0,1.2203539823008849,1
2025-08-29T03:26:57.025612,SUCCESS,0.05,50,678,1356,22290.287449424723,21923.897386136494,26284.39901759314,198047.8566018049,13.271741218810845,678,1479,0,0,1.0907079646017699,1
2025-08-29T03:26:58.964595,SUCCESS,0.05,50,813,994,26822.974969116265,26582.04472716259,30898.722034382463,239720.26302837068,12.88949112771732,813,1741,0,0,1.7515090543259557,1
2025-08-29T03:27:00.929400,SUCCESS,0.05,50,813,1130,31538.860141012367,23338.662765966157,28920.766689390726,226448.35964378784,12.771462215440302,813,1937,0,0,1.7141592920353983,1
2025-08-29T03:27:02.924592,SUCCESS,0.05,50,813,1356,23787.78776746432,22939.02320420172,27697.93379409292,208148.7379643407,13.306798813662773,813,2017,0,0,1.4874631268436578,1
2025-08-29T03:27:04.727156,SUCCESS,0.1,50,452,994,20587.239909932236,27768.962606693316,29340.304828858218,235557.21806671767,12.455701875604621,452,994,0,0,1.0,1
2025-08-29T03:27:06.644254,SUCCESS,0.1,50,452,1130,21068.371907822806,23643.762108331848,26177.83690474694,207643.07857396855,12.607131951870779,452,1130,0,0,1.0,1
2025-08-29T03:27:08.278355,SUCCESS,0.1,50,452,1356,21299.72987145015,22529.021607837327,25705.527172191167,200302.6109977616,12.833346027865023,452,1425,0,0,1.0508849557522124,1
2025-08-29T03:27:10.306193,SUCCESS,0.1,50,678,994,29886.50480157053,30941.48907357706,32858.29402166293,276363.4331181805,11.889523028038168,678,1388,0,0,1.3963782696177063,1
2025-08-29T03:27:12.282562,SUCCESS,0.1,50,678,1130,22122.860850756813,23779.804037311238,28511.569232231337,210704.3499626923,13.531552261393582,678,1702,0,0,1.5061946902654868,1
2025-08-29T03:27:14.288384,SUCCESS,0.1,50,678,1356,25667.05646290479,21224.148428322667,26995.681828388977,199903.15192406825,13.504380280428538,678,1882,0,0,1.387905604719764,1
2025-08-29T03:27:16.314752,SUCCESS,0.1,50,813,994,26455.52811952479,23226.93835980961,27436.84718847213,215499.62475771687,12.731737802011944,813,1797,0,0,1.8078470824949697,1
2025-08-29T03:27:18.325694,SUCCESS,0.1,50,813,1130,29385.98789426672,22336.661711496556,29941.087253660946,215128.6077690093,13.917761828222158,813,1696,0,0,1.5008849557522124,1
2025-08-29T03:27:20.187397,SUCCESS,0.1,50,813,1356,26894.79406498483,21815.54460203944,25933.360429277065,206498.40034424575,12.558625338522978,813,2008,0,0,1.480825958702065,1
2025-08-29T03:27:21.983841,SUCCESS,0.2,50,452,994,21306.99109646352,24041.91774802293,25688.143291188127,210907.40642908754,12.179820389486956,528,994,0,0,1.0,1
2025-08-29T03:27:23.700452,SUCCESS,0.2,50,452,1130,23192.581114106768,23820.2132561254,26413.872785935007,213126.65502109134,12.393509757529413,469,1130,0,0,1.0,1
2025-08-29T03:27:25.496633,SUCCESS,0.2,50,452,1356,23054.925247077135,23647.764478124132,26674.068270491378,211644.2018410232,12.603259639745593,452,1635,0,0,1.2057522123893805,1
2025-08-29T03:27:27.553481,SUCCESS,0.2,50,678,994,25832.81551484302,25043.247358893746,28676.51931145825,226968.36254194228,12.634588799202803,678,1515,0,0,1.5241448692152917,1
2025-08-29T03:27:29.571434,SUCCESS,0.2,50,678,1130,31700.40790232759,26556.92335898161,30699.546451993294,249299.27931752644,12.31433421550009,678,1725,0,0,1.5265486725663717,1
2025-08-29T03:27:31.527748,SUCCESS,0.2,50,678,1356,22267.205914098675,23250.50976076526,27391.58279950565,207287.98015355418,13.21426489814537,678,1771,0,0,1.306047197640118,1
2025-08-29T03:27:33.567112,SUCCESS,0.2,50,813,994,27063.810154226634,24930.7141523976,28732.234327265844,228642.61937523648,12.566438578151514,813,1739,0,0,1.7494969818913482,1
2025-08-29T03:27:35.558578,SUCCESS,0.2,50,813,1130,29973.390976371684,24547.435010937366,29370.95998072748,231778.82702930493,12.671977141818033,813,1900,0,0,1.6814159292035398,1
2025-08-29T03:27:37.490113,SUCCESS,0.2,50,813,1356,28188.22992947814,23068.207333179074,29484.654248018156,217853.9111912098,13.534140418594346,813,1984,0,0,1.463126843657817,1
2025-08-29T03:27:39.431699,SUCCESS,0.25,50,452,994,23600.15767247085,25452.677130349588,27374.140069178673,225369.0552573888,12.146361459391706,468,1101,0,0,1.107645875251509,1
2025-08-29T03:27:41.196837,SUCCESS,0.25,50,452,1130,21355.911880856595,26352.435664980785,28649.548615403706,227178.8734165787,12.611009194886238,452,1491,0,0,1.3194690265486726,1
2025-08-29T03:27:43.011302,SUCCESS,0.25,50,452,1356,21999.701138928616,21903.08267358778,26501.697023769593,197320.98099297172,13.430754748129669,452,1735,0,0,1.2794985250737463,1
2025-08-29T03:27:45.111702,SUCCESS,0.25,50,678,994,37973.83015302329,28550.449194615372,33021.12498220245,275800.8046683542,11.972816766038733,678,1425,0,0,1.4336016096579476,1
2025-08-29T03:27:47.034565,SUCCESS,0.25,50,678,1130,21306.597879961508,25356.75068082554,28318.65517768759,220110.4505257018,12.865656814591311,678,1365,0,0,1.2079646017699115,1
2025-08-29T03:27:49.103634,SUCCESS,0.25,50,678,1356,22398.747907538593,23563.219645868772,26174.235758950595,209740.03333615858,12.479370458094722,678,1356,0,0,1.0,1
2025-08-29T03:27:51.212763,SUCCESS,0.25,50,813,994,26934.85428499508,28149.843795209443,30452.1906060468,250918.61513645624,12.136281953208647,813,1552,0,0,1.5613682092555332,1
2025-08-29T03:27:53.212173,SUCCESS,0.25,50,813,1130,27356.731807881722,25447.40236315695,30226.86336150902,232845.2801578621,12.981522898388198,813,1878,0,0,1.6619469026548672,1
2025-08-29T03:27:55.206866,SUCCESS,0.25,50,813,1356,29005.39899341054,24573.745170170503,27825.632038178155,230027.0141780146,12.096680095427532,813,1995,0,0,1.4712389380530972,1
2025-08-29T03:27:57.987176,SUCCESS,0.05,75,301,663,21006.44980016091,23756.918179126962,26599.50956715618,208311.32685421058,12.76911340772756,317,854,0,0,1.2880844645550529,1
2025-08-29T03:28:00.458363,SUCCESS,0.05,75,301,753,18591.342245101856,21743.14688579425,23971.899368504644,189384.71269076347,12.657779515523579,301,893,0,0,1.1859229747675963,1
2025-08-29T03:28:02.962855,SUCCESS,0.05,75,301,904,18369.494737331253,19289.768410893415,21849.602016229604,171767.36835091643,12.720461532362432,301,904,0,0,1.0,1
2025-08-29T03:28:05.964159,SUCCESS,0.05,75,452,663,22167.97965944607,23370.58320348099,25861.848915465627,207930.04174325906,12.437764499368715,452,966,0,0,1.4570135746606334,1
2025-08-29T03:28:08.878413,SUCCESS,0.05,75,452,753,20800.498686817777,19820.54755236229,22755.95332333606,180344.8302401716,12.618023645607778,452,1035,0,0,1.3745019920318724,1
2025-08-29T03:28:11.706959,SUCCESS,0.05,75,452,904,20418.34844080364,20615.01499710657,23171.814255655496,185141.80186135328,12.51571175320424,452,1279,0,0,1.4148230088495575,1
2025-08-29T03:28:14.617098,SUCCESS,0.05,75,542,663,21114.170619390345,21568.406390662563,24666.288396902273,193207.18597341864,12.766755166288613,542,1087,0,0,1.6395173453996983,1
2025-08-29T03:28:17.619338,SUCCESS,0.05,75,542,753,23811.19551166316,19673.95200325703,23697.989139693127,185340.05504612552,12.786221053940777,542,1099,0,0,1.4594953519256308,1
2025-08-29T03:28:20.665014,SUCCESS,0.05,75,542,904,25867.005500807183,19678.09262987825,23955.917441033707,189480.6594107621,12.642935440234732,542,1240,0,0,1.3716814159292035,1
2025-08-29T03:28:23.298085,SUCCESS,0.1,75,301,663,18711.083629211607,27106.74156701148,29185.5263611725,227169.35822750354,12.847474936273773,301,900,0,0,1.3574660633484164,1
2025-08-29T03:28:26.024007,SUCCESS,0.1,75,301,753,19068.777793120622,22422.429549282628,24522.814416371595,195094.56243121965,12.569706767207869,301,924,0,0,1.2270916334661355,1
2025-08-29T03:28:28.702493,SUCCESS,0.1,75,301,904,20270.39110313016,21129.639200828307,23786.091827097982,188448.2566120585,12.622081124403433,301,904,0,0,1.0,1
2025-08-29T03:28:31.765437,SUCCESS,0.1,75,452,663,21562.099154731033,23732.730562268538,27978.061307603886,209253.31224534183,13.370426975512165,452,957,0,0,1.4434389140271493,1
2025-08-29T03:28:34.844431,SUCCESS,0.1,75,452,753,21878.472181599904,23715.639515941162,26778.961305604622,209766.42097478796,12.766085811619588,452,1177,0,0,1.5630810092961487,1
2025-08-29T03:28:37.705115,SUCCESS,0.1,75,452,904,21195.991041801673,20160.330467323925,22750.673715638477,183514.29535487085,12.397221519797329,452,1254,0,0,1.3871681415929205,1
2025-08-29T03:28:40.750510,SUCCESS,0.1,75,542,663,22420.722769423515,21122.61329243603,23928.655581699546,192699.73858589926,12.417585907119916,542,1132,0,0,1.707390648567119,1
2025-08-29T03:28:43.800805,SUCCESS,0.1,75,542,753,21321.48277135895,20264.276255630415,23559.19915885801,184492.8993321308,12.769705091167701,542,1185,0,0,1.5737051792828685,1
2025-08-29T03:28:46.684833,SUCCESS,0.1,75,542,904,23050.25216628902,19733.089772340874,24159.74970519889,184232.13273896417,13.11375455845723,542,1177,0,0,1.301991150442478,1
2025-08-29T03:28:49.205180,SUCCESS,0.2,75,301,663,19745.295924276626,23062.378796202152,24881.607408887194,200927.2434219683,12.383391612372447,301,901,0,0,1.358974358974359,1
2025-08-29T03:28:51.587194,SUCCESS,0.2,75,301,753,18685.027701744944,23712.990925608257,26078.78716920356,203360.99188274768,12.823888656207904,301,759,0,0,1.0079681274900398,1
2025-08-29T03:28:54.284308,SUCCESS,0.2,75,301,904,20172.836833258243,20021.354754442393,23881.870549730396,180495.15694761323,13.23130822654807,301,1109,0,0,1.2267699115044248,1
2025-08-29T03:28:57.224548,SUCCESS,0.2,75,452,663,20893.832807724633,22027.086250039796,24027.865406834855,195977.26936572784,12.260536890119974,452,1114,0,0,1.6802413273001509,1
2025-08-29T03:29:00.229998,SUCCESS,0.2,75,452,753,20404.523495847116,21073.287404067574,23974.920893377057,188322.05882016724,12.730808617736717,452,1001,0,0,1.3293492695883133,1
2025-08-29T03:29:03.233145,SUCCESS,0.2,75,452,904,20306.182968305227,20476.698659902246,23016.592059602568,183949.25655592617,12.51246810698842,452,1342,0,0,1.4845132743362832,1
2025-08-29T03:29:06.059066,SUCCESS,0.2,75,542,663,22524.906485683572,22138.096983580606,25509.7045505452,200016.49185643138,12.753800606029856,542,1121,0,0,1.6907993966817496,1
2025-08-29T03:29:09.160447,SUCCESS,0.2,75,542,753,30024.84130243498,21157.743708490707,24912.8267697259,208153.8885643049,11.968465706577271,542,1193,0,0,1.5843293492695882,1
2025-08-29T03:29:11.940100,SUCCESS,0.2,75,542,904,26291.58311048788,19822.989243377684,23791.116909414064,191344.09092461952,12.43368258431698,542,1311,0,0,1.450221238938053,1
2025-08-29T03:29:14.723925,SUCCESS,0.25,75,301,663,18712.309816102275,22312.915773166704,24277.671515711852,193615.0300443715,12.53914611388798,337,663,0,0,1.0,1
2025-08-29T03:29:17.428978,SUCCESS,0.25,75,301,753,19226.584061047786,21712.572679437555,22567.87875550369,190441.17687815847,11.85031468795338,301,890,0,0,1.1819389110225764,1
2025-08-29T03:29:19.900069,SUCCESS,0.25,75,301,904,20302.20329363241,19673.72643540318,22974.681491317042,178320.4916350871,12.883926732510448,301,1199,0,0,1.3263274336283186,1
2025-08-29T03:29:23.019458,SUCCESS,0.25,75,452,663,27433.822161938555,23409.83666389046,26273.276083257002,218736.50097111033,12.011381715723363,452,1081,0,0,1.6304675716440422,1
2025-08-29T03:29:26.037024,SUCCESS,0.25,75,452,753,21479.927559172134,22034.272723781123,24602.7806752714,197199.76418481214,12.476070028265402,452,1063,0,0,1.4116865869853918,1
2025-08-29T03:29:29.123417,SUCCESS,0.25,75,452,904,19895.52619695778,18997.14211502472,22931.5933348063,172771.04719908859,13.272821868343268,452,1347,0,0,1.4900442477876106,1
2025-08-29T03:29:32.085179,SUCCESS,0.25,75,542,663,25798.876692501053,23329.75058307936,25763.095848968427,214906.00746655764,11.988076160680396,542,1185,0,0,1.7873303167420815,1
2025-08-29T03:29:34.975383,SUCCESS,0.25,75,542,753,20962.524176090585,22382.973120348375,25085.250358337045,198605.8601946198,12.630669776690004,542,1169,0,0,1.552456839309429,1
2025-08-29T03:29:37.838991,SUCCESS,0.25,75,542,904,21056.15823777238,23306.51966115818,26679.586271695593,205257.95410365204,12.998076682681356,542,1148,0,0,1.2699115044247788,1
2025-08-29T03:29:41.668929,SUCCESS,0.05,100,226,497,17447.034446419137,19963.525794534293,22581.849646526087,174638.74945457833,12.930606590491752,226,588,0,0,1.1830985915492958,1
2025-08-29T03:29:45.317822,SUCCESS,0.05,100,226,565,17380.90078084077,19031.5436691484,20965.88900701041,167982.60724572034,12.480987972964417,226,703,0,0,1.2442477876106195,1
2025-08-29T03:29:48.861720,SUCCESS,0.05,100,226,678,17742.14668947846,17793.15933732015,20029.01461997079,160036.40874019798,12.515286226202285,226,864,0,0,1.2743362831858407,1
